DATE,DEXUSEU,year,month,day
19/8/2002,0.9775,,,
20/8/2002,0.9779,,,
21/8/2002,0.9796,,,
22/8/2002,0.9697,,,
23/8/2002,0.9726,,,
26/8/2002,0.9731,,,
27/8/2002,0.9814,,,
28/8/2002,0.982,,,
29/8/2002,0.9829,,,
30/8/2002,0.9806,,,
2/9/2002,.,,,
3/9/2002,0.9959,,,
4/9/2002,0.9923,,,
5/9/2002,0.9911,,,
6/9/2002,0.9843,,,
9/9/2002,0.9817,,,
10/9/2002,0.9752,,,
11/9/2002,0.9724,,,
12/9/2002,0.9761,,,
13/9/2002,0.9743,,,
16/9/2002,0.9723,,,
17/9/2002,0.9685,,,
18/9/2002,0.9789,,,
19/9/2002,0.9817,,,
20/9/2002,0.9839,,,
23/9/2002,0.9822,,,
24/9/2002,0.9815,,,
25/9/2002,0.9797,,,
26/9/2002,0.9755,,,
27/9/2002,0.9772,,,
30/9/2002,0.9879,,,
1/10/2002,0.9859,,,
2/10/2002,0.9842,,,
3/10/2002,0.9871,,,
4/10/2002,0.9821,,,
7/10/2002,0.9816,,,
8/10/2002,0.9796,,,
9/10/2002,0.9868,,,
10/10/2002,0.9861,,,
11/10/2002,0.9854,,,
14/10/2002,.,,,
15/10/2002,0.981,,,
16/10/2002,0.9824,,,
17/10/2002,0.9718,,,
18/10/2002,0.9708,,,
21/10/2002,0.9732,,,
22/10/2002,0.9782,,,
23/10/2002,0.9772,,,
24/10/2002,0.9742,,,
25/10/2002,0.9767,,,
28/10/2002,0.9843,,,
29/10/2002,0.9851,,,
30/10/2002,0.9835,,,
31/10/2002,0.9881,,,
1/11/2002,0.9971,,,
4/11/2002,0.9953,,,
5/11/2002,0.9994,,,
6/11/2002,0.9974,,,
7/11/2002,1.0092,,,
8/11/2002,1.0139,,,
11/11/2002,.,,,
12/11/2002,1.0105,,,
13/11/2002,1.006,,,
14/11/2002,1.0034,,,
15/11/2002,1.0082,,,
18/11/2002,1.0083,,,
19/11/2002,1.0107,,,
20/11/2002,1.0024,,,
21/11/2002,0.9984,,,
22/11/2002,0.9966,,,
25/11/2002,0.9937,,,
26/11/2002,0.9913,,,
27/11/2002,0.9895,,,
28/11/2002,.,,,
29/11/2002,0.9932,,,
2/12/2002,0.9927,,,
3/12/2002,0.9968,,,
4/12/2002,0.9999,,,
5/12/2002,0.9989,,,
6/12/2002,1.0081,,,
9/12/2002,1.0088,,,
10/12/2002,1.0073,,,
11/12/2002,1.0083,,,
12/12/2002,1.0189,,,
13/12/2002,1.0226,,,
16/12/2002,1.021,,,
17/12/2002,1.0267,,,
18/12/2002,1.0254,,,
19/12/2002,1.0217,,,
20/12/2002,1.0268,,,
23/12/2002,1.0217,,,
24/12/2002,1.0305,,,
25/12/2002,.,,,
26/12/2002,1.0358,,,
27/12/2002,1.0411,,,
30/12/2002,1.046,,,
31/12/2002,1.0485,,,
1/1/2003,.,,,
2/1/2003,1.0361,,,
3/1/2003,1.0418,,,
6/1/2003,1.0469,,,
7/1/2003,1.0419,,,
8/1/2003,1.0447,,,
9/1/2003,1.0467,,,
10/1/2003,1.0535,,,
13/1/2003,1.0535,,,
14/1/2003,1.0571,,,
15/1/2003,1.0576,,,
16/1/2003,1.0569,,,
17/1/2003,1.066,,,
20/1/2003,.,,,
21/1/2003,1.0677,,,
22/1/2003,1.0729,,,
23/1/2003,1.0767,,,
24/1/2003,1.0825,,,
27/1/2003,1.0838,,,
28/1/2003,1.0833,,,
29/1/2003,1.0861,,,
30/1/2003,1.0776,,,
31/1/2003,1.0739,,,
3/2/2003,1.0761,,,
4/2/2003,1.0875,,,
5/2/2003,1.0842,,,
6/2/2003,1.0828,,,
7/2/2003,1.0801,,,
10/2/2003,1.074,,,
11/2/2003,1.0747,,,
12/2/2003,1.0716,,,
13/2/2003,1.0834,,,
14/2/2003,1.0799,,,
17/2/2003,.,,,
18/2/2003,1.0708,,,
19/2/2003,1.0744,,,
20/2/2003,1.0821,,,
21/2/2003,1.0787,,,
24/2/2003,1.0783,,,
25/2/2003,1.0782,,,
26/2/2003,1.0797,,,
27/2/2003,1.0763,,,
28/2/2003,1.0779,,,
3/3/2003,1.0835,,,
4/3/2003,1.0883,,,
5/3/2003,1.0967,,,
6/3/2003,1.0997,,,
7/3/2003,1.1014,,,
10/3/2003,1.1062,,,
11/3/2003,1.1028,,,
12/3/2003,1.1023,,,
13/3/2003,1.087,,,
14/3/2003,1.0725,,,
17/3/2003,1.0606,,,
18/3/2003,1.0624,,,
19/3/2003,1.059,,,
20/3/2003,1.0613,,,
21/3/2003,1.0545,,,
24/3/2003,1.0644,,,
25/3/2003,1.0673,,,
26/3/2003,1.0677,,,
27/3/2003,1.0708,,,
28/3/2003,1.0762,,,
31/3/2003,1.09,,,
1/4/2003,1.0904,,,
2/4/2003,1.0765,,,
3/4/2003,1.0736,,,
4/4/2003,1.0711,,,
7/4/2003,1.0621,,,
8/4/2003,1.0684,,,
9/4/2003,1.0722,,,
10/4/2003,1.0803,,,
11/4/2003,1.0751,,,
14/4/2003,1.0773,,,
15/4/2003,1.0801,,,
16/4/2003,1.0872,,,
17/4/2003,1.0907,,,
18/4/2003,1.0882,,,
21/4/2003,1.0857,,,
22/4/2003,1.0966,,,
23/4/2003,1.0949,,,
24/4/2003,1.1039,,,
25/4/2003,1.104,,,
28/4/2003,1.0999,,,
29/4/2003,1.101,,,
30/4/2003,1.118,,,
1/5/2003,1.1238,,,
2/5/2003,1.12,,,
5/5/2003,1.1271,,,
6/5/2003,1.1354,,,
7/5/2003,1.134,,,
8/5/2003,1.1453,,,
9/5/2003,1.1498,,,
12/5/2003,1.1557,,,
13/5/2003,1.1499,,,
14/5/2003,1.1498,,,
15/5/2003,1.1457,,,
16/5/2003,1.1542,,,
19/5/2003,1.1686,,,
20/5/2003,1.1685,,,
21/5/2003,1.1707,,,
22/5/2003,1.17,,,
23/5/2003,1.1786,,,
26/5/2003,.,,,
27/5/2003,1.1853,,,
28/5/2003,1.1742,,,
29/5/2003,1.1835,,,
30/5/2003,1.1766,,,
2/6/2003,1.1744,,,
3/6/2003,1.1702,,,
4/6/2003,1.1708,,,
5/6/2003,1.187,,,
6/6/2003,1.1695,,,
9/6/2003,1.1743,,,
10/6/2003,1.1686,,,
11/6/2003,1.1764,,,
12/6/2003,1.1767,,,
13/6/2003,1.183,,,
16/6/2003,1.1843,,,
17/6/2003,1.1812,,,
18/6/2003,1.171,,,
19/6/2003,1.1678,,,
20/6/2003,1.1616,,,
23/6/2003,1.1548,,,
24/6/2003,1.1498,,,
25/6/2003,1.1592,,,
26/6/2003,1.1429,,,
27/6/2003,1.1423,,,
30/6/2003,1.1502,,,
1/7/2003,1.158,,,
2/7/2003,1.1524,,,
3/7/2003,1.1503,,,
4/7/2003,.,,,
7/7/2003,1.1341,,,
8/7/2003,1.1265,,,
9/7/2003,1.1311,,,
10/7/2003,1.139,,,
11/7/2003,1.1304,,,
14/7/2003,1.1298,,,
15/7/2003,1.1233,,,
16/7/2003,1.1209,,,
17/7/2003,1.1164,,,
18/7/2003,1.1239,,,
21/7/2003,1.1346,,,
22/7/2003,1.1325,,,
23/7/2003,1.1484,,,
24/7/2003,1.1441,,,
25/7/2003,1.1513,,,
28/7/2003,1.1497,,,
29/7/2003,1.1466,,,
30/7/2003,1.1367,,,
31/7/2003,1.1231,,,
1/8/2003,1.1252,,,
4/8/2003,1.1337,,,
5/8/2003,1.1349,,,
6/8/2003,1.1357,,,
7/8/2003,1.139,,,
8/8/2003,1.1321,,,
11/8/2003,1.1349,,,
12/8/2003,1.1304,,,
13/8/2003,1.1317,,,
14/8/2003,1.1249,,,
15/8/2003,1.1255,,,
18/8/2003,1.1138,,,
19/8/2003,1.1117,,,
20/8/2003,1.1104,,,
21/8/2003,1.0976,,,
22/8/2003,1.0871,,,
25/8/2003,1.0892,,,
26/8/2003,1.0893,,,
27/8/2003,1.0906,,,
28/8/2003,1.0896,,,
29/8/2003,1.0986,,,
1/9/2003,.,,,
2/9/2003,1.0872,,,
3/9/2003,1.0845,,,
4/9/2003,1.0899,,,
5/9/2003,1.1073,,,
8/9/2003,1.1124,,,
9/9/2003,1.119,,,
10/9/2003,1.1195,,,
11/9/2003,1.1186,,,
12/9/2003,1.1307,,,
15/9/2003,1.1304,,,
16/9/2003,1.1166,,,
17/9/2003,1.1239,,,
18/9/2003,1.124,,,
19/9/2003,1.1346,,,
22/9/2003,1.1468,,,
23/9/2003,1.1487,,,
24/9/2003,1.1472,,,
25/9/2003,1.1484,,,
26/9/2003,1.1482,,,
29/9/2003,1.1578,,,
30/9/2003,1.165,,,
1/10/2003,1.1708,,,
2/10/2003,1.1717,,,
3/10/2003,1.1596,,,
6/10/2003,1.1706,,,
7/10/2003,1.1784,,,
8/10/2003,1.1805,,,
9/10/2003,1.1695,,,
10/10/2003,1.1812,,,
13/10/2003,.,,,
14/10/2003,1.1724,,,
15/10/2003,1.1652,,,
16/10/2003,1.1665,,,
17/10/2003,1.163,,,
20/10/2003,1.1671,,,
21/10/2003,1.1676,,,
22/10/2003,1.1805,,,
23/10/2003,1.1795,,,
24/10/2003,1.1833,,,
27/10/2003,1.1762,,,
28/10/2003,1.1689,,,
29/10/2003,1.1673,,,
30/10/2003,1.1694,,,
31/10/2003,1.1609,,,
3/11/2003,1.1454,,,
4/11/2003,1.1497,,,
5/11/2003,1.1473,,,
6/11/2003,1.1417,,,
7/11/2003,1.1505,,,
10/11/2003,1.1515,,,
11/11/2003,.,,,
12/11/2003,1.1647,,,
13/11/2003,1.1711,,,
14/11/2003,1.1743,,,
17/11/2003,1.1744,,,
18/11/2003,1.1893,,,
19/11/2003,1.1909,,,
20/11/2003,1.1895,,,
21/11/2003,1.1913,,,
24/11/2003,1.1768,,,
25/11/2003,1.1785,,,
26/11/2003,1.1918,,,
27/11/2003,.,,,
28/11/2003,1.1995,,,
1/12/2003,1.1956,,,
2/12/2003,1.2084,,,
3/12/2003,1.2093,,,
4/12/2003,1.2077,,,
5/12/2003,1.2157,,,
8/12/2003,1.2217,,,
9/12/2003,1.2229,,,
10/12/2003,1.2215,,,
11/12/2003,1.2164,,,
12/12/2003,1.2284,,,
15/12/2003,1.229,,,
16/12/2003,1.2328,,,
17/12/2003,1.2381,,,
18/12/2003,1.2376,,,
19/12/2003,1.238,,,
22/12/2003,1.2415,,,
23/12/2003,1.2406,,,
24/12/2003,1.2464,,,
25/12/2003,.,,,
26/12/2003,1.2441,,,
29/12/2003,1.2485,,,
30/12/2003,1.2521,,,
31/12/2003,1.2597,,,
1/1/2004,.,,,
2/1/2004,1.2592,,,
5/1/2004,1.2679,,,
6/1/2004,1.2773,,,
7/1/2004,1.2665,,,
8/1/2004,1.2772,,,
9/1/2004,1.2853,,,
12/1/2004,1.2802,,,
13/1/2004,1.2735,,,
14/1/2004,1.2726,,,
15/1/2004,1.2588,,,
16/1/2004,1.2395,,,
19/1/2004,.,,,
20/1/2004,1.2584,,,
21/1/2004,1.2617,,,
22/1/2004,1.2717,,,
23/1/2004,1.261,,,
26/1/2004,1.2552,,,
27/1/2004,1.2643,,,
28/1/2004,1.262,,,
29/1/2004,1.2389,,,
30/1/2004,1.2452,,,
2/2/2004,1.2426,,,
3/2/2004,1.2561,,,
4/2/2004,1.2552,,,
5/2/2004,1.2606,,,
6/2/2004,1.2694,,,
9/2/2004,1.2672,,,
10/2/2004,1.2727,,,
11/2/2004,1.2815,,,
12/2/2004,1.2807,,,
13/2/2004,1.2751,,,
16/2/2004,.,,,
17/2/2004,1.2848,,,
18/2/2004,1.2812,,,
19/2/2004,1.2685,,,
20/2/2004,1.2563,,,
